episode_id,zarr_path,fps,n_frames,lab,task,embodiment
2026-06-02-19-27-50-299029,s3://rldb/processed_v3/microagi/2026-06-02-19-27-50-299029.zarr,30.0,274.0,microagi,stack_and_pack_paper_cups,human_bimanual
2026-06-02-19-28-13-074029,s3://rldb/processed_v3/microagi/2026-06-02-19-28-13-074029.zarr,30.0,232.0,microagi,stack_and_pack_paper_cups,human_bimanual
2026-06-02-19-28-22-379029,s3://rldb/processed_v3/microagi/2026-06-02-19-28-22-379029.zarr,30.0,1465.0,microagi,stack_and_pack_paper_cups,human_bimanual
2026-06-02-19-29-13-597481,s3://rldb/processed_v3/microagi/2026-06-02-19-29-13-597481.zarr,30.0,449.0,microagi,stack_and_pack_paper_cups,human_bimanual
2026-06-02-19-29-32-305814,s3://rldb/processed_v3/microagi/2026-06-02-19-29-32-305814.zarr,30.0,2862.0,microagi,stack_and_pack_paper_cups,human_bimanual
2026-06-02-19-35-17-370568,s3://rldb/processed_v3/microagi/2026-06-02-19-35-17-370568.zarr,30.0,891.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-35-47-115568,s3://rldb/processed_v3/microagi/2026-06-02-19-35-47-115568.zarr,30.0,172.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-36-03-022235,s3://rldb/processed_v3/microagi/2026-06-02-19-36-03-022235.zarr,30.0,360.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-36-22-795568,s3://rldb/processed_v3/microagi/2026-06-02-19-36-22-795568.zarr,30.0,182.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-39-09-727604,s3://rldb/processed_v3/microagi/2026-06-02-19-39-09-727604.zarr,30.0,161.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-39-16-029488,s3://rldb/processed_v3/microagi/2026-06-02-19-39-16-029488.zarr,30.0,1202.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-40-16-154488,s3://rldb/processed_v3/microagi/2026-06-02-19-40-16-154488.zarr,30.0,605.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-40-37-094488,s3://rldb/processed_v3/microagi/2026-06-02-19-40-37-094488.zarr,30.0,168.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-40-54-401154,s3://rldb/processed_v3/microagi/2026-06-02-19-40-54-401154.zarr,30.0,347.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-41-22-846283,s3://rldb/processed_v3/microagi/2026-06-02-19-41-22-846283.zarr,30.0,281.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-41-43-387950,s3://rldb/processed_v3/microagi/2026-06-02-19-41-43-387950.zarr,30.0,158.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-43-08-221283,s3://rldb/processed_v3/microagi/2026-06-02-19-43-08-221283.zarr,30.0,152.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-43-31-763011,s3://rldb/processed_v3/microagi/2026-06-02-19-43-31-763011.zarr,30.0,604.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-44-49-359678,s3://rldb/processed_v3/microagi/2026-06-02-19-44-49-359678.zarr,30.0,169.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-45-26-874726,s3://rldb/processed_v3/microagi/2026-06-02-19-45-26-874726.zarr,30.0,438.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-46-12-993059,s3://rldb/processed_v3/microagi/2026-06-02-19-46-12-993059.zarr,30.0,388.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-46-57-343059,s3://rldb/processed_v3/microagi/2026-06-02-19-46-57-343059.zarr,30.0,170.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-47-04-179726,s3://rldb/processed_v3/microagi/2026-06-02-19-47-04-179726.zarr,30.0,520.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-47-43-394734,s3://rldb/processed_v3/microagi/2026-06-02-19-47-43-394734.zarr,30.0,416.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-48-23-109734,s3://rldb/processed_v3/microagi/2026-06-02-19-48-23-109734.zarr,30.0,233.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-48-55-256401,s3://rldb/processed_v3/microagi/2026-06-02-19-48-55-256401.zarr,30.0,217.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-49-39-006263,s3://rldb/processed_v3/microagi/2026-06-02-19-49-39-006263.zarr,30.0,236.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-51-02-771263,s3://rldb/processed_v3/microagi/2026-06-02-19-51-02-771263.zarr,30.0,159.0,microagi,pack_paper_cups_into_plastic_bags,human_bimanual
2026-06-02-19-52-20-936172,s3://rldb/processed_v3/microagi/2026-06-02-19-52-20-936172.zarr,30.0,220.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-52-48-379506,s3://rldb/processed_v3/microagi/2026-06-02-19-52-48-379506.zarr,30.0,296.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-53-03-886172,s3://rldb/processed_v3/microagi/2026-06-02-19-53-03-886172.zarr,30.0,164.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-54-20-782757,s3://rldb/processed_v3/microagi/2026-06-02-19-54-20-782757.zarr,30.0,239.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-54-52-527757,s3://rldb/processed_v3/microagi/2026-06-02-19-54-52-527757.zarr,30.0,178.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-55-32-842629,s3://rldb/processed_v3/microagi/2026-06-02-19-55-32-842629.zarr,30.0,1350.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-56-29-832629,s3://rldb/processed_v3/microagi/2026-06-02-19-56-29-832629.zarr,30.0,188.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-56-46-772629,s3://rldb/processed_v3/microagi/2026-06-02-19-56-46-772629.zarr,30.0,181.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-56-53-174296,s3://rldb/processed_v3/microagi/2026-06-02-19-56-53-174296.zarr,30.0,310.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-57-04-679296,s3://rldb/processed_v3/microagi/2026-06-02-19-57-04-679296.zarr,30.0,277.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-57-27-587445,s3://rldb/processed_v3/microagi/2026-06-02-19-57-27-587445.zarr,30.0,181.0,microagi,package_paper_cups,human_bimanual
2026-06-02-19-58-08-204112,s3://rldb/processed_v3/microagi/2026-06-02-19-58-08-204112.zarr,30.0,149.0,microagi,package_paper_cups,human_bimanual
2026-06-02-22-11-07-737058,s3://rldb/processed_v3/microagi/2026-06-02-22-11-07-737058.zarr,30.0,523.0,microagi,clean_kitchen_drawer,human_bimanual
2026-06-03-05-15-01-167066,s3://rldb/processed_v3/microagi/2026-06-03-05-15-01-167066.zarr,30.0,970.0,microagi,prepare_cupcake_liners,human_bimanual
2026-06-03-05-15-35-165631,s3://rldb/processed_v3/microagi/2026-06-03-05-15-35-165631.zarr,30.0,1144.0,microagi,prepare_cupcake_liners,human_bimanual
2026-06-03-07-04-01-080189,s3://rldb/processed_v3/microagi/2026-06-03-07-04-01-080189.zarr,30.0,431.0,microagi,organize_lollipops_and_cups,human_bimanual
2026-06-03-07-04-23-990253,s3://rldb/processed_v3/microagi/2026-06-03-07-04-23-990253.zarr,30.0,310.0,microagi,organize_lollipops_and_cups,human_bimanual
2026-06-03-07-05-23-816920,s3://rldb/processed_v3/microagi/2026-06-03-07-05-23-816920.zarr,30.0,825.0,microagi,organize_lollipops_and_cups,human_bimanual
2026-06-03-07-05-52-030253,s3://rldb/processed_v3/microagi/2026-06-03-07-05-52-030253.zarr,30.0,328.0,microagi,organize_lollipops_and_cups,human_bimanual
2026-06-03-07-06-13-073587,s3://rldb/processed_v3/microagi/2026-06-03-07-06-13-073587.zarr,30.0,496.0,microagi,organize_lollipops_and_cups,human_bimanual
2026-06-03-07-53-04-963083,s3://rldb/processed_v3/microagi/2026-06-03-07-53-04-963083.zarr,30.0,1860.0,microagi,prepare_cupcake_liners,human_bimanual
2026-06-03-07-54-10-525539,s3://rldb/processed_v3/microagi/2026-06-03-07-54-10-525539.zarr,30.0,3617.0,microagi,prepare_cupcake_liners,human_bimanual
2026-06-03-07-56-17-016406,s3://rldb/processed_v3/microagi/2026-06-03-07-56-17-016406.zarr,30.0,2567.0,microagi,prepare_cupcake_liners,human_bimanual
2026-06-03-10-51-48-353727,s3://rldb/processed_v3/microagi/2026-06-03-10-51-48-353727.zarr,30.0,2712.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-10-53-25-618727,s3://rldb/processed_v3/microagi/2026-06-03-10-53-25-618727.zarr,30.0,173.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-10-53-54-361495,s3://rldb/processed_v3/microagi/2026-06-03-10-53-54-361495.zarr,30.0,1881.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-10-55-22-356495,s3://rldb/processed_v3/microagi/2026-06-03-10-55-22-356495.zarr,30.0,2240.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-10-57-05-221904,s3://rldb/processed_v3/microagi/2026-06-03-10-57-05-221904.zarr,30.0,319.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-10-57-22-295237,s3://rldb/processed_v3/microagi/2026-06-03-10-57-22-295237.zarr,30.0,678.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-10-58-18-078499,s3://rldb/processed_v3/microagi/2026-06-03-10-58-18-078499.zarr,30.0,402.0,microagi,prepare_drawer_panels,human_bimanual
2026-06-03-10-58-32-250166,s3://rldb/processed_v3/microagi/2026-06-03-10-58-32-250166.zarr,30.0,424.0,microagi,prepare_drawer_panels,human_bimanual
2026-06-03-10-58-55-023499,s3://rldb/processed_v3/microagi/2026-06-03-10-58-55-023499.zarr,30.0,255.0,microagi,prepare_drawer_panels,human_bimanual
2026-06-03-10-59-06-093499,s3://rldb/processed_v3/microagi/2026-06-03-10-59-06-093499.zarr,30.0,800.0,microagi,prepare_drawer_panels,human_bimanual
2026-06-03-11-00-15-616546,s3://rldb/processed_v3/microagi/2026-06-03-11-00-15-616546.zarr,30.0,1863.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-11-01-46-944419,s3://rldb/processed_v3/microagi/2026-06-03-11-01-46-944419.zarr,30.0,1090.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-11-02-24-556086,s3://rldb/processed_v3/microagi/2026-06-03-11-02-24-556086.zarr,30.0,1045.0,microagi,assemble_wooden_drawer,human_bimanual
2026-06-03-12-04-09-542482,s3://rldb/processed_v3/microagi/2026-06-03-12-04-09-542482.zarr,30.0,298.0,microagi,retrieve_cans_from_cupboard,human_bimanual
2026-06-03-14-10-03-746093,s3://rldb/processed_v3/microagi/2026-06-03-14-10-03-746093.zarr,30.0,340.0,microagi,attach_drawer_bottom_and_hardware,human_bimanual
2026-06-03-14-10-34-321093,s3://rldb/processed_v3/microagi/2026-06-03-14-10-34-321093.zarr,30.0,219.0,microagi,attach_drawer_bottom_and_hardware,human_bimanual
2026-06-03-14-10-53-727760,s3://rldb/processed_v3/microagi/2026-06-03-14-10-53-727760.zarr,30.0,211.0,microagi,attach_drawer_bottom_and_hardware,human_bimanual
2026-06-03-14-11-44-908974,s3://rldb/processed_v3/microagi/2026-06-03-14-11-44-908974.zarr,30.0,166.0,microagi,assemble_drawer_components,human_bimanual
2026-06-03-14-11-50-510640,s3://rldb/processed_v3/microagi/2026-06-03-14-11-50-510640.zarr,30.0,1355.0,microagi,assemble_drawer_components,human_bimanual
2026-06-03-19-04-08-250295,s3://rldb/processed_v3/microagi/2026-06-03-19-04-08-250295.zarr,30.0,185.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-04-47-331962,s3://rldb/processed_v3/microagi/2026-06-03-19-04-47-331962.zarr,30.0,165.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-05-20-678628,s3://rldb/processed_v3/microagi/2026-06-03-19-05-20-678628.zarr,30.0,260.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-05-29-950295,s3://rldb/processed_v3/microagi/2026-06-03-19-05-29-950295.zarr,30.0,150.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-05-53-558271,s3://rldb/processed_v3/microagi/2026-06-03-19-05-53-558271.zarr,30.0,352.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-06-12-966605,s3://rldb/processed_v3/microagi/2026-06-03-19-06-12-966605.zarr,30.0,445.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-06-35-441605,s3://rldb/processed_v3/microagi/2026-06-03-19-06-35-441605.zarr,30.0,392.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-06-48-914938,s3://rldb/processed_v3/microagi/2026-06-03-19-06-48-914938.zarr,30.0,378.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-07-03-119938,s3://rldb/processed_v3/microagi/2026-06-03-19-07-03-119938.zarr,30.0,339.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-07-17-158271,s3://rldb/processed_v3/microagi/2026-06-03-19-07-17-158271.zarr,30.0,422.0,microagi,organize_items_on_desk_and_in_drawers,human_bimanual
2026-06-03-19-47-02-195530,s3://rldb/processed_v3/microagi/2026-06-03-19-47-02-195530.zarr,30.0,979.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-47-35-905590,s3://rldb/processed_v3/microagi/2026-06-03-19-47-35-905590.zarr,30.0,181.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-47-45-975268,s3://rldb/processed_v3/microagi/2026-06-03-19-47-45-975268.zarr,30.0,358.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-49-10-367147,s3://rldb/processed_v3/microagi/2026-06-03-19-49-10-367147.zarr,30.0,293.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-49-29-839638,s3://rldb/processed_v3/microagi/2026-06-03-19-49-29-839638.zarr,30.0,304.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-49-40-519505,s3://rldb/processed_v3/microagi/2026-06-03-19-49-40-519505.zarr,30.0,825.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-51-47-224025,s3://rldb/processed_v3/microagi/2026-06-03-19-51-47-224025.zarr,30.0,229.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-52-00-894807,s3://rldb/processed_v3/microagi/2026-06-03-19-52-00-894807.zarr,30.0,406.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-52-37-572487,s3://rldb/processed_v3/microagi/2026-06-03-19-52-37-572487.zarr,30.0,292.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-53-00-402537,s3://rldb/processed_v3/microagi/2026-06-03-19-53-00-402537.zarr,30.0,295.0,microagi,assemble_drawer,human_bimanual
2026-06-03-19-53-35-356326,s3://rldb/processed_v3/microagi/2026-06-03-19-53-35-356326.zarr,30.0,307.0,microagi,assemble_drawer,human_bimanual
2026-06-04-08-01-02-752953,s3://rldb/processed_v3/microagi/2026-06-04-08-01-02-752953.zarr,30.0,582.0,microagi,clean_the_drawer,human_bimanual
2026-06-04-08-01-22-527953,s3://rldb/processed_v3/microagi/2026-06-04-08-01-22-527953.zarr,30.0,302.0,microagi,clean_the_drawer,human_bimanual
2026-06-04-08-01-33-832953,s3://rldb/processed_v3/microagi/2026-06-04-08-01-33-832953.zarr,30.0,1839.0,microagi,clean_the_drawer,human_bimanual
2026-06-04-08-06-40-876546,s3://rldb/processed_v3/microagi/2026-06-04-08-06-40-876546.zarr,30.0,6374.0,microagi,clean_and_organize_drawer,human_bimanual
2026-06-04-09-53-29-462611,s3://rldb/processed_v3/microagi/2026-06-04-09-53-29-462611.zarr,30.0,3708.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-09-56-04-137557,s3://rldb/processed_v3/microagi/2026-06-04-09-56-04-137557.zarr,30.0,295.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-09-56-15-072557,s3://rldb/processed_v3/microagi/2026-06-04-09-56-15-072557.zarr,30.0,1551.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-23-30-202122,s3://rldb/processed_v3/microagi/2026-06-04-10-23-30-202122.zarr,30.0,3656.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-25-34-442348,s3://rldb/processed_v3/microagi/2026-06-04-10-25-34-442348.zarr,30.0,200.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-25-42-944015,s3://rldb/processed_v3/microagi/2026-06-04-10-25-42-944015.zarr,30.0,402.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-26-17-012348,s3://rldb/processed_v3/microagi/2026-06-04-10-26-17-012348.zarr,30.0,359.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-26-29-845682,s3://rldb/processed_v3/microagi/2026-06-04-10-26-29-845682.zarr,30.0,180.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-26-37-845682,s3://rldb/processed_v3/microagi/2026-06-04-10-26-37-845682.zarr,30.0,294.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-26-49-980682,s3://rldb/processed_v3/microagi/2026-06-04-10-26-49-980682.zarr,30.0,334.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-27-02-214015,s3://rldb/processed_v3/microagi/2026-06-04-10-27-02-214015.zarr,30.0,470.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-27-20-982348,s3://rldb/processed_v3/microagi/2026-06-04-10-27-20-982348.zarr,30.0,263.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-30-17-084960,s3://rldb/processed_v3/microagi/2026-06-04-10-30-17-084960.zarr,30.0,260.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-30-28-018294,s3://rldb/processed_v3/microagi/2026-06-04-10-30-28-018294.zarr,30.0,199.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-30-37-853294,s3://rldb/processed_v3/microagi/2026-06-04-10-30-37-853294.zarr,30.0,255.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-30-51-153496,s3://rldb/processed_v3/microagi/2026-06-04-10-30-51-153496.zarr,30.0,565.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-31-17-955162,s3://rldb/processed_v3/microagi/2026-06-04-10-31-17-955162.zarr,30.0,603.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-31-23-122200,s3://rldb/processed_v3/microagi/2026-06-04-10-31-23-122200.zarr,30.0,479.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-10-31-40-582933,s3://rldb/processed_v3/microagi/2026-06-04-10-31-40-582933.zarr,30.0,434.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-10-31-42-190162,s3://rldb/processed_v3/microagi/2026-06-04-10-31-42-190162.zarr,30.0,1938.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-10-31-55-044680,s3://rldb/processed_v3/microagi/2026-06-04-10-31-55-044680.zarr,30.0,1045.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-10-33-36-743431,s3://rldb/processed_v3/microagi/2026-06-04-10-33-36-743431.zarr,30.0,321.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-10-34-35-556769,s3://rldb/processed_v3/microagi/2026-06-04-10-34-35-556769.zarr,30.0,623.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-10-35-04-813482,s3://rldb/processed_v3/microagi/2026-06-04-10-35-04-813482.zarr,30.0,832.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-10-35-34-303462,s3://rldb/processed_v3/microagi/2026-06-04-10-35-34-303462.zarr,30.0,2273.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-10-36-53-843079,s3://rldb/processed_v3/microagi/2026-06-04-10-36-53-843079.zarr,30.0,1317.0,microagi,assemble_drawer_slides,human_bimanual
2026-06-04-11-37-15-885929,s3://rldb/processed_v3/microagi/2026-06-04-11-37-15-885929.zarr,30.0,833.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-37-48-854262,s3://rldb/processed_v3/microagi/2026-06-04-11-37-48-854262.zarr,30.0,209.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-37-58-589262,s3://rldb/processed_v3/microagi/2026-06-04-11-37-58-589262.zarr,30.0,347.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-38-17-189262,s3://rldb/processed_v3/microagi/2026-06-04-11-38-17-189262.zarr,30.0,226.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-38-29-524262,s3://rldb/processed_v3/microagi/2026-06-04-11-38-29-524262.zarr,30.0,325.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-38-49-359262,s3://rldb/processed_v3/microagi/2026-06-04-11-38-49-359262.zarr,30.0,254.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-39-06-659262,s3://rldb/processed_v3/microagi/2026-06-04-11-39-06-659262.zarr,30.0,254.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-39-24-660116,s3://rldb/processed_v3/microagi/2026-06-04-11-39-24-660116.zarr,30.0,205.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-39-38-495116,s3://rldb/processed_v3/microagi/2026-06-04-11-39-38-495116.zarr,30.0,252.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-39-53-395116,s3://rldb/processed_v3/microagi/2026-06-04-11-39-53-395116.zarr,30.0,2890.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-11-41-31-668977,s3://rldb/processed_v3/microagi/2026-06-04-11-41-31-668977.zarr,30.0,1232.0,microagi,organize_cupcake_liners,human_bimanual
2026-06-04-12-28-51-834926,s3://rldb/processed_v3/microagi/2026-06-04-12-28-51-834926.zarr,30.0,317.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-29-27-656592,s3://rldb/processed_v3/microagi/2026-06-04-12-29-27-656592.zarr,30.0,263.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-29-44-064926,s3://rldb/processed_v3/microagi/2026-06-04-12-29-44-064926.zarr,30.0,677.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-30-07-444926,s3://rldb/processed_v3/microagi/2026-06-04-12-30-07-444926.zarr,30.0,387.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-30-21-286592,s3://rldb/processed_v3/microagi/2026-06-04-12-30-21-286592.zarr,30.0,151.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-30-37-396592,s3://rldb/processed_v3/microagi/2026-06-04-12-30-37-396592.zarr,30.0,258.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-30-50-870673,s3://rldb/processed_v3/microagi/2026-06-04-12-30-50-870673.zarr,30.0,391.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-31-08-414006,s3://rldb/processed_v3/microagi/2026-06-04-12-31-08-414006.zarr,30.0,231.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-31-24-157339,s3://rldb/processed_v3/microagi/2026-06-04-12-31-24-157339.zarr,30.0,517.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-31-45-135673,s3://rldb/processed_v3/microagi/2026-06-04-12-31-45-135673.zarr,30.0,509.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-32-02-945673,s3://rldb/processed_v3/microagi/2026-06-04-12-32-02-945673.zarr,30.0,190.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-32-09-882339,s3://rldb/processed_v3/microagi/2026-06-04-12-32-09-882339.zarr,30.0,190.0,microagi,organize_cutlery_drawer,human_bimanual
2026-06-04-12-38-19-628793,s3://rldb/processed_v3/microagi/2026-06-04-12-38-19-628793.zarr,30.0,361.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-38-32-161604,s3://rldb/processed_v3/microagi/2026-06-04-12-38-32-161604.zarr,30.0,1268.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-39-18-726301,s3://rldb/processed_v3/microagi/2026-06-04-12-39-18-726301.zarr,30.0,362.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-39-31-159112,s3://rldb/processed_v3/microagi/2026-06-04-12-39-31-159112.zarr,30.0,318.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-39-42-258642,s3://rldb/processed_v3/microagi/2026-06-04-12-39-42-258642.zarr,30.0,283.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-39-53-358164,s3://rldb/processed_v3/microagi/2026-06-04-12-39-53-358164.zarr,30.0,991.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-40-37-322974,s3://rldb/processed_v3/microagi/2026-06-04-12-40-37-322974.zarr,30.0,229.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-40-46-422595,s3://rldb/processed_v3/microagi/2026-06-04-12-40-46-422595.zarr,30.0,336.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-40-58-455417,s3://rldb/processed_v3/microagi/2026-06-04-12-40-58-455417.zarr,30.0,609.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-41-19-587860,s3://rldb/processed_v3/microagi/2026-06-04-12-41-19-587860.zarr,30.0,1073.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-42-19-152011,s3://rldb/processed_v3/microagi/2026-06-04-12-42-19-152011.zarr,30.0,586.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-42-38-751176,s3://rldb/processed_v3/microagi/2026-06-04-12-42-38-751176.zarr,30.0,476.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-42-54-683831,s3://rldb/processed_v3/microagi/2026-06-04-12-42-54-683831.zarr,30.0,2298.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-12-44-11-980571,s3://rldb/processed_v3/microagi/2026-06-04-12-44-11-980571.zarr,30.0,3130.0,microagi,organize_drawer_and_makeup_bag,human_bimanual
2026-06-04-13-14-37-975432,s3://rldb/processed_v3/microagi/2026-06-04-13-14-37-975432.zarr,30.0,1096.0,microagi,organize_silverware_in_drawer,human_bimanual
2026-06-04-13-15-16-030432,s3://rldb/processed_v3/microagi/2026-06-04-13-15-16-030432.zarr,30.0,1263.0,microagi,organize_silverware_in_drawer,human_bimanual
2026-06-04-13-15-59-222099,s3://rldb/processed_v3/microagi/2026-06-04-13-15-59-222099.zarr,30.0,677.0,microagi,organize_silverware_in_drawer,human_bimanual
2026-06-04-13-16-24-137099,s3://rldb/processed_v3/microagi/2026-06-04-13-16-24-137099.zarr,30.0,366.0,microagi,organize_silverware_in_drawer,human_bimanual
2026-06-04-13-16-48-885060,s3://rldb/processed_v3/microagi/2026-06-04-13-16-48-885060.zarr,30.0,807.0,microagi,organize_silverware_in_drawer,human_bimanual
2026-06-04-13-21-17-708430,s3://rldb/processed_v3/microagi/2026-06-04-13-21-17-708430.zarr,30.0,207.0,microagi,organize_cutlery_drawer,human_bimanual
